loan_amnt,installment,dti,grade
1600,52.76,30.81,B
1600,52.79,2.19,B
1600,52.79,5.19,B
1600,52.79,6.02,B
1600,52.79,8.5,B
1600,52.79,11.31,B
1600,52.79,12.92,B
1600,52.79,14.33,B
1600,52.79,14.47,B
1600,52.79,16.2,B
1600,52.79,16.27,B
1600,52.79,16.58,B
1600,52.79,21.68,B
1600,52.79,25.59,B
1600,52.79,26.72,B
1600,52.79,27.94,B
1600,52.79,30.47,B
1600,52.79,30.64,B
1600,52.8,4.86,B
1600,52.8,5.68,B
1600,52.8,7.5,B
1600,52.8,8.97,B
1600,52.8,13.81,B
1600,52.8,16.25,B
1600,52.8,16.89,B
1600,52.8,20.43,B
1600,52.8,23.97,B
1600,52.8,24.47,B
1600,52.8,27.55,B
1600,52.8,33.84,B
1600,52.8,77.32,B
1600,52.89,16.64,C
1600,52.89,18.4,C
1600,52.9,5.4,B
1600,52.9,8.93,B
1600,52.9,15.37,B
1600,53,14.04,B
1600,53,16.61,B
1600,53,18.45,B
1600,53,18.69,B
1600,53,31.42,B
1600,53.02,12.26,B
1600,53.07,18.13,B
1600,53.13,18.76,B
1600,53.13,29.6,B
1600,53.13,31.06,B
1600,53.14,3.49,B
1600,53.14,4.11,B
1600,53.14,4.2,B
1600,53.14,4.23,C
1600,53.14,4.72,B
1600,53.14,4.9,B
1600,53.14,5.73,C
1600,53.14,6.44,B
1600,53.14,6.54,C
1600,53.14,8.33,B
1600,53.14,9.1,B
1600,53.14,9.33,B
1600,53.14,10.5,B
1600,53.14,11.5,C
1600,53.14,12.32,B
1600,53.14,12.8,B
1600,53.14,12.82,B
1600,53.14,13.16,C
1600,53.14,13.96,B
1600,53.14,15.37,B
1600,53.14,15.58,B
1600,53.14,15.73,B
1600,53.14,16.13,B
1600,53.14,16.2,B
1600,53.14,16.33,C
1600,53.14,16.63,B
1600,53.14,17.89,B
1600,53.14,17.94,C
1600,53.14,18.15,C
1600,53.14,19.57,B
1600,53.14,19.7,C
1600,53.14,20.27,C
1600,53.14,20.28,B
1600,53.14,21.42,B
1600,53.14,22.45,B
1600,53.14,22.7,B
1600,53.14,23.02,B
1600,53.14,23.24,B
1600,53.14,23.58,B
1600,53.14,23.59,B
1600,53.14,25.12,B
1600,53.14,25.28,B
1600,53.14,25.55,B
1600,53.14,26.1,B
1600,53.14,26.19,C
1600,53.14,26.3,B
1600,53.14,27.38,C
1600,53.14,29.03,C
1600,53.14,30.91,B
1600,53.14,31.67,C
1600,53.14,32.88,B
1600,53.14,33.24,B
1600,53.14,33.39,C
1600,53.14,39.04,B
1600,53.19,24.56,C
1600,53.19,31.4,C
1600,53.19,38.34,C
1600,53.24,3.46,B
1600,53.24,5.91,B
1600,53.24,8.62,B
1600,53.24,12.77,B
1600,53.24,15.85,B
1600,53.24,20.19,B
1600,53.24,20.93,B
1600,53.24,21.93,B
1600,53.24,22.24,B
1600,53.24,29.58,B
1600,53.25,4.28,B
1600,53.25,16.07,B
1600,53.25,17.11,B
1600,53.25,19.62,B
1600,53.25,22.56,B
1600,53.25,36.39,B
1600,53.31,18.14,B
1600,53.37,1.36,C
1600,53.37,4.53,C
1600,53.37,5.23,C
1600,53.37,9.99,C
1600,53.37,15.16,C
1600,53.37,16.02,C
1600,53.37,16.42,C
1600,53.37,18.94,C
1600,53.37,19.98,C
1600,53.37,21.11,C
1600,53.37,23.16,C
1600,53.37,24.86,C
1600,53.37,26.65,C
1600,53.37,28.91,C
1600,53.37,31.91,C
1600,53.45,7.38,C
1600,53.45,11.56,C
1600,53.45,22.51,C
1600,53.45,34.7,C
1600,53.47,12.11,B
1600,53.52,5.03,B
1600,53.52,6.41,B
1600,53.52,14.35,B
1600,53.52,15.36,B
1600,53.52,15.83,B
1600,53.52,16.16,B
1600,53.52,16.53,B
1600,53.52,22.32,B
1600,53.55,2.98,C
1600,53.6,7.6,C
1600,53.6,15.73,C
1600,53.6,24.76,C
1600,53.6,26.41,C
1600,53.6,28.39,C
1600,53.6,28.87,C
1600,53.6,29.73,C
1600,53.62,1.3,C
1600,53.62,2.15,C
1600,53.62,3.76,C
1600,53.62,3.92,C
1600,53.62,5.19,C
1600,53.62,5.53,C
1600,53.62,6.24,C
1600,53.62,6.55,C
1600,53.62,7.4,C
1600,53.62,7.85,C
1600,53.62,9.2,C
1600,53.62,10.66,C
1600,53.62,11.6,C
1600,53.62,12.91,C
1600,53.62,13.16,C
1600,53.62,13.77,C
1600,53.62,13.9,C
1600,53.62,14.24,C
1600,53.62,14.76,C
1600,53.62,15.69,C
1600,53.62,16.42,C
1600,53.62,16.91,C
1600,53.62,19.48,C
1600,53.62,19.82,C
1600,53.62,20,C
1600,53.62,20.35,C
1600,53.62,20.55,C
1600,53.62,20.75,C
1600,53.62,21.23,C
1600,53.62,21.83,C
1600,53.62,21.94,C
1600,53.62,22.43,C
1600,53.62,23.65,C
1600,53.62,23.77,C
1600,53.62,24.56,C
1600,53.62,25.29,C
1600,53.62,25.54,C
1600,53.62,26.79,C
1600,53.62,26.8,C
1600,53.62,27.03,C
1600,53.62,27.94,C
1600,53.62,28.01,C
1600,53.62,31.67,C
1600,53.62,70.59,C
1600,53.68,1.95,B
1600,53.68,3.47,C
1600,53.68,8.09,C
1600,53.68,8.25,C
1600,53.68,10.13,C
1600,53.68,12,C
1600,53.68,12.79,C
1600,53.68,17.18,B
1600,53.68,22.25,C
1600,53.68,23.52,C
1600,53.68,25.59,C
1600,53.68,25.71,C
1600,53.68,27.46,C
1600,53.68,28.16,C
1600,53.68,28.29,C
1600,53.68,29.04,C
1600,53.68,29.43,C
1600,53.71,,B
1600,53.71,4.47,B
1600,53.71,4.9,B
1600,53.71,10.17,B
1600,53.71,11.34,B
1600,53.71,14.56,B
1600,53.71,17.86,B
1600,53.71,30.36,B
1600,53.71,32.25,B
1600,53.72,1.9,C
1600,53.72,6.72,C
1600,53.72,6.77,C
1600,53.72,8.18,C
1600,53.72,9.28,C
1600,53.72,10,C
1600,53.72,12.62,C
1600,53.72,13.57,C
1600,53.72,14.25,C
1600,53.72,14.44,C
1600,53.72,15.63,C
1600,53.72,15.89,C
1600,53.72,16.29,C
1600,53.72,16.4,C
1600,53.72,18.26,C
1600,53.72,18.82,C
1600,53.72,19.22,C
1600,53.72,20.81,C
1600,53.72,22.44,C
1600,53.72,23.97,C
1600,53.72,26.73,C
1600,53.72,27.17,C
1600,53.72,27.56,C
1600,53.72,30.01,C
1600,53.72,32.04,C
1600,53.72,33.01,C
1600,53.75,9.16,C
1600,53.75,11.58,C
1600,53.75,12.22,C
1600,53.75,13.83,C
1600,53.75,16.83,C
1600,53.75,17.13,C
1600,53.75,18.15,C
1600,53.75,19.07,C
1600,53.75,20.06,C
1600,53.75,20.45,C
1600,53.75,21.6,C
1600,53.75,24.53,C
1600,53.75,24.64,C
1600,53.75,24.74,C
1600,53.75,25.52,C
1600,53.75,27.86,C
1600,53.75,29.88,C
1600,53.79,2.46,C
1600,53.82,12.14,C
1600,53.82,17.94,C
1600,53.9,7.1,C
1600,53.9,11,B
1600,53.9,11.11,B
1600,53.9,16.8,B
1600,53.91,2.08,C
1600,53.91,5.49,C
1600,53.91,5.6,C
1600,53.91,7.77,C
1600,53.91,8.09,B
1600,53.91,8.66,C
1600,53.91,10.67,C
1600,53.91,11.19,C
1600,53.91,12.25,C
1600,53.91,14.02,B
1600,53.91,15.34,C
1600,53.91,15.41,B
1600,53.91,15.41,C
1600,53.91,16.36,C
1600,53.91,17.63,B
1600,53.91,18.4,C
1600,53.91,18.57,C
1600,53.91,19.37,C
1600,53.91,19.63,C
1600,53.91,21.02,C
1600,53.91,21.14,C
1600,53.91,22.16,C
1600,53.91,22.3,C
1600,53.91,23.25,C
1600,53.91,25.87,C
1600,53.91,28.09,C
1600,53.91,29.28,C
1600,53.91,29.52,C
1600,53.91,29.66,C
1600,53.91,32.72,B
1600,53.95,12.6,B
1600,53.96,4.46,C
1600,53.96,5.93,C
1600,53.96,8.96,C
1600,53.96,10.77,C
1600,53.96,11.11,C
1600,53.96,12.27,C
1600,53.96,14.05,C
1600,53.96,27.53,C
1600,54,5.5,B
1600,54,6.47,B
1600,54,9.74,B
1600,54,15.67,B
1600,54,18.99,C
1600,54,21.63,B
1600,54,23.33,B
1600,54.05,15.84,C
1600,54.05,16.46,C
1600,54.05,22.92,C
1600,54.05,24.22,C
1600,54.05,27.06,C
1600,54.09,13.4,C
1600,54.17,9.8,C
1600,54.17,11.31,C
1600,54.17,12.37,C
1600,54.17,14.83,C
1600,54.17,15.41,C
1600,54.17,15.98,C
1600,54.17,17.5,C
1600,54.17,19.84,C
1600,54.17,21.24,C
1600,54.17,22.74,C
1600,54.17,22.89,C
1600,54.17,24.79,C
1600,54.17,25.08,C
1600,54.17,25.47,C
1600,54.17,26.36,C
1600,54.17,27.49,C
1600,54.17,27.5,C
1600,54.17,28.55,C
1600,54.17,30.29,C
1600,54.17,30.75,C
1600,54.19,9.31,C
1600,54.19,11.89,C
1600,54.19,14.92,C
1600,54.19,15.06,C
1600,54.19,16.8,C
1600,54.19,18.33,C
1600,54.19,19.58,C
1600,54.19,30.7,C
1600,54.26,10.48,C
1600,54.26,10.94,C
1600,54.26,20.55,C
1600,54.26,25.18,C
1600,54.26,28.12,C
1600,54.28,6.72,C
1600,54.29,4.66,C
1600,54.29,6.86,C
1600,54.29,7.53,C
1600,54.29,8.04,C
1600,54.29,8.06,C
1600,54.29,8.69,C
1600,54.29,9.67,C
1600,54.29,10.25,C
1600,54.29,12.1,C
1600,54.29,12.36,C
1600,54.29,13.88,C
1600,54.29,14.44,C
1600,54.29,15.17,C
1600,54.29,15.45,C
1600,54.29,15.74,C
1600,54.29,16.89,C
1600,54.29,17.96,C
1600,54.29,18.11,C
1600,54.29,18.49,C
1600,54.29,18.83,C
1600,54.29,19.14,C
1600,54.29,19.76,C
1600,54.29,19.79,C
1600,54.29,20.48,C
1600,54.29,20.75,C
1600,54.29,21.33,C
1600,54.29,21.98,C
1600,54.29,22.09,C
1600,54.29,22.52,C
1600,54.29,23.46,C
1600,54.29,23.61,C
1600,54.29,25.22,C
1600,54.29,25.38,C
1600,54.29,25.63,C
1600,54.29,27.07,C
1600,54.29,27.44,C
1600,54.29,27.91,C
1600,54.29,28.4,C
1600,54.29,29.8,C
1600,54.29,33.44,C
1600,54.29,34.34,C
1600,54.32,22.85,B
1600,54.35,0.83,C
1600,54.35,4.18,C
1600,54.35,5.16,C
1600,54.35,9.64,C
1600,54.35,9.68,C
1600,54.35,13.85,C
1600,54.35,15.51,C
1600,54.35,16.07,C
1600,54.35,16.69,C
1600,54.35,18.7,C
1600,54.35,20.19,C
1600,54.35,21.46,C
1600,54.35,21.77,C
1600,54.35,22.58,C
1600,54.35,32.37,C
1600,54.36,11.55,C
1600,54.36,16.65,C
1600,54.36,43.6,C
1600,54.37,4.69,C
1600,54.37,5.38,C
1600,54.37,6.25,C
1600,54.37,7.46,C
1600,54.37,9.61,C
1600,54.37,10.38,C
1600,54.37,10.76,C
1600,54.37,14.14,C
1600,54.37,17.62,C
1600,54.37,18.7,C
1600,54.37,19.84,C
1600,54.37,20.93,C
1600,54.37,23.02,C
1600,54.37,23.37,C
1600,54.37,28.18,C
1600,54.37,31.39,C
1600,54.37,35.13,C
1600,54.37,35.95,C
1600,54.39,11.22,C
1600,54.42,11.81,C
1600,54.42,26.12,C
1600,54.43,2.62,C
1600,54.43,4.32,C
1600,54.43,4.38,C
1600,54.43,7.34,C
1600,54.43,10.03,C
1600,54.43,11.38,C
1600,54.43,11.53,C
1600,54.43,12.82,C
1600,54.43,14.06,C
1600,54.43,14.23,C
1600,54.43,14.97,C
1600,54.43,15.1,C
1600,54.43,15.29,C
1600,54.43,18.89,C
1600,54.43,18.91,C
1600,54.43,21.66,C
1600,54.43,21.72,B
1600,54.43,21.8,C
1600,54.43,22.18,C
1600,54.43,22.67,C
1600,54.43,25.26,C
1600,54.43,30.51,C
1600,54.43,30.78,C
1600,54.43,31.78,C
1600,54.43,32.2,C
1600,54.43,38.12,C
1600,54.44,0.52,C
1600,54.44,30.54,C
1600,54.47,20.86,C
1600,54.53,14.68,C
1600,54.57,20.15,C
1600,54.59,1.92,D
1600,54.62,17.65,C
1600,54.67,5.46,C
1600,54.67,5.99,C
1600,54.67,8.28,C
1600,54.67,8.94,C
1600,54.67,9.63,C
1600,54.67,14.22,C
1600,54.67,14.83,C
1600,54.67,17.63,C
1600,54.67,19.24,C
1600,54.68,1.64,C
1600,54.68,2.16,C
1600,54.68,4.5,C
1600,54.68,6.07,C
1600,54.68,7.09,C
1600,54.68,7.28,C
1600,54.68,8.02,C
1600,54.68,8.24,C
1600,54.68,9.01,C
1600,54.68,9.6,C
1600,54.68,9.95,C
1600,54.68,10.99,C
1600,54.68,11.19,C
1600,54.68,11.57,C
1600,54.68,11.7,C
1600,54.68,11.91,C
1600,54.68,11.94,C
1600,54.68,12.1,C
1600,54.68,12.27,C
1600,54.68,13.42,C
1600,54.68,15,C
1600,54.68,15.27,C
1600,54.68,15.4,C
1600,54.68,16.21,C
1600,54.68,17.18,C
1600,54.68,17.46,C
1600,54.68,17.52,C
1600,54.68,17.75,C
1600,54.68,18.7,C
1600,54.68,18.81,C
1600,54.68,18.84,C
1600,54.68,19.83,C
1600,54.68,20.89,C
1600,54.68,21.96,C
1600,54.68,22.45,C
1600,54.68,22.49,C
1600,54.68,23.35,C
1600,54.68,23.75,C
1600,54.68,23.84,C
1600,54.68,25.27,C
1600,54.68,26,C
1600,54.68,26.07,C
1600,54.68,27.1,C
1600,54.68,28.98,C
1600,54.68,29.13,C
1600,54.68,29.94,C
1600,54.68,30.6,C
1600,54.68,30.81,C
1600,54.68,31,C
1600,54.68,31.26,C
1600,54.68,31.74,C
1600,54.68,32.13,C
1600,54.68,32.27,C
1600,54.68,32.48,C
1600,54.68,33.38,C
1600,54.68,33.61,C
1600,54.68,34.7,C
1600,54.68,34.81,C
1600,54.68,34.84,C
1600,54.68,38.39,C
1600,54.71,1.96,C
1600,54.71,3.97,C
1600,54.71,5.1,C
1600,54.71,12.84,C
1600,54.71,14.11,C
1600,54.71,18.96,C
1600,54.71,28.6,C
1600,54.71,29.59,C
1600,54.74,2.88,C
1600,54.74,8.43,C
1600,54.74,18.05,C
1600,54.74,18.54,C
1600,54.74,20.19,C
1600,54.74,22.6,C
1600,54.75,2.52,C
1600,54.75,2.95,C
1600,54.75,3.96,C
1600,54.75,8.04,C
1600,54.75,8.82,C
1600,54.75,9.06,C
1600,54.75,10.69,C
1600,54.75,11.67,C
1600,54.75,12.06,C
1600,54.75,14.38,C
1600,54.75,15.44,C
1600,54.75,16.3,C
1600,54.75,17.78,C
1600,54.75,20.7,C
1600,54.75,23.4,C
1600,54.75,25.53,C
1600,54.75,25.96,C
1600,54.75,26.31,C
1600,54.75,26.76,C
1600,54.75,27.98,C
1600,54.75,33.34,C
1600,54.75,34.28,C
1600,54.76,18.17,D
1600,54.76,19.06,B
1600,54.76,19.75,B
1600,54.76,19.93,B
1600,54.81,16.55,C
1600,54.81,22.99,C
1600,54.89,16.15,C
1600,54.9,20.95,C
1600,54.92,7.23,C
1600,54.92,20.29,C
1600,54.92,27.42,C
1600,54.93,19.63,C
1600,54.93,21.16,C
1600,54.93,29.13,C
1600,54.93,29.36,C
1600,54.93,31.92,C
1600,54.93,36.79,C
1600,54.95,1.38,C
1600,54.95,15.89,C
1600,54.95,16.04,C
1600,54.95,18.38,C
1600,54.95,28.25,C
1600,54.95,34.44,C
1600,55.02,12.98,D
1600,55.02,19.14,D
1600,55.05,4.58,D
1600,55.05,5.74,C
1600,55.05,5.78,C
1600,55.05,15.66,C
1600,55.05,22.79,C
1600,55.05,22.91,C
1600,55.05,26.84,C
1600,55.06,5.98,C
1600,55.06,7.98,C
1600,55.06,12.96,C
1600,55.06,16.59,C
1600,55.06,17.62,C
1600,55.06,20.47,C
1600,55.06,21.34,C
1600,55.06,22.18,C
1600,55.06,23.12,C
1600,55.06,28.94,C
1600,55.06,29.81,C
1600,55.06,29.92,C
1600,55.07,8.73,C
1600,55.07,11.19,C
1600,55.07,11.82,C
1600,55.07,12.22,C
1600,55.07,13.6,C
1600,55.07,14.72,C
1600,55.07,15.09,C
1600,55.07,16.32,C
1600,55.07,19.69,C
1600,55.07,20.21,C
1600,55.07,21.31,C
1600,55.07,25.83,C
1600,55.07,28.83,C
1600,55.07,29.32,C
1600,55.07,30.29,C
1600,55.07,33.89,C
1600,55.09,23.99,C
1600,55.09,24.51,C
1600,55.09,26.75,C
1600,55.17,5,D
1600,55.19,6.17,C
1600,55.19,11.97,C
1600,55.19,20.54,C
1600,55.2,9.97,C
1600,55.2,11.19,C
1600,55.2,12.79,C
1600,55.2,15.26,C
1600,55.2,16.03,C
1600,55.2,16.53,C
1600,55.2,16.96,C
1600,55.2,19.18,C
1600,55.2,19.32,C
1600,55.2,20.8,C
1600,55.2,21.06,C
1600,55.2,25.66,C
1600,55.2,25.8,C
1600,55.2,26.01,C
1600,55.2,29.92,C
1600,55.2,30.15,C
1600,55.2,31.99,C
1600,55.2,34.1,C
1600,55.26,18.12,D
1600,55.31,13.74,C
1600,55.34,7.92,D
1600,55.35,17.16,C
1600,55.35,20.15,C
1600,55.35,35.85,C
1600,55.35,37.5,C
1600,55.44,6.42,D
1600,55.45,19.42,C
1600,55.45,22.66,C
1600,55.46,3.08,C
1600,55.46,7.13,C
1600,55.46,7.3,C
1600,55.46,8.2,C
1600,55.46,11.8,C
1600,55.46,12.38,C
1600,55.46,13.12,C
1600,55.46,13.94,C
1600,55.46,14.53,C
1600,55.46,15.66,C
1600,55.46,16.35,C
1600,55.46,16.82,C
1600,55.46,17.04,C
1600,55.46,17.75,C
1600,55.46,17.81,C
1600,55.46,18.36,C
1600,55.46,18.7,C
1600,55.46,20.56,C
1600,55.46,21.4,C
1600,55.46,21.54,C
1600,55.46,21.6,C
1600,55.46,25.17,C
1600,55.46,27.33,C
1600,55.46,28.32,C
1600,55.46,31.16,C
1600,55.46,31.87,C
1600,55.46,34.75,C
1600,55.46,35.6,C
1600,55.49,4.75,C
1600,55.49,5.75,C
1600,55.49,10.05,C
1600,55.49,10.33,C
1600,55.49,10.45,C
1600,55.49,10.69,C
1600,55.49,14.67,C
1600,55.49,15.33,C
1600,55.49,15.67,C
1600,55.49,17.32,C
1600,55.49,18.04,C
1600,55.49,26.71,C
1600,55.49,28.77,C
1600,55.49,31.73,C
1600,55.49,35.62,C
1600,55.49,35.76,C
1600,55.49,38.62,C
1600,55.49,426.4,C
1600,55.5,3.17,C
1600,55.5,4.73,C
1600,55.5,12.2,C
1600,55.5,13.77,C
1600,55.5,21.92,C
1600,55.5,34.57,C
1600,55.5,42.42,C
1600,55.51,2.73,C
1600,55.51,6.76,C
1600,55.51,7.7,C
1600,55.51,7.97,C
1600,55.51,10.06,C
1600,55.51,10.08,C
1600,55.51,10.77,C
1600,55.51,11.12,C
1600,55.51,12.97,C
1600,55.51,13.11,C
1600,55.51,13.13,C
1600,55.51,13.53,C
1600,55.51,13.62,C
1600,55.51,14.15,D
1600,55.51,15.14,C
1600,55.51,15.45,C
1600,55.51,15.64,C
1600,55.51,15.75,C
1600,55.51,19.35,C
1600,55.51,20.83,C
1600,55.51,22.26,C
1600,55.51,22.35,C
1600,55.51,23.5,C
1600,55.51,26.14,C
1600,55.51,26.7,C
1600,55.51,27.46,C
1600,55.51,27.75,C
1600,55.51,28.75,C
1600,55.51,37.48,C
1600,55.51,65.78,C
1600,55.55,9.84,C
1600,55.63,15.77,D
1600,55.64,10.65,C
1600,55.64,11.89,C
1600,55.64,17.4,C
1600,55.65,17.49,C
1600,55.71,4.48,C
1600,55.71,11.3,C
1600,55.71,12.86,C
1600,55.71,13.48,C
1600,55.71,14.16,C
1600,55.71,16.64,C
1600,55.71,17.46,C
1600,55.71,19.8,C
1600,55.71,23.53,C
1600,55.71,24.33,C
1600,55.71,33.67,C
1600,55.71,34.53,C
1600,55.71,36.1,C
1600,55.71,36.8,C
1600,55.79,13.26,D
1600,55.79,26.31,D
1600,55.79,31.75,D
1600,55.79,39.17,D
1600,55.85,0.97,C
1600,55.85,14.66,C
1600,55.85,25.09,C
1600,55.85,39.43,C
1600,55.93,4.31,C
1600,55.93,9.96,C
1600,55.93,10.97,C
1600,55.93,11.85,C
1600,55.93,16.26,C
1600,55.93,17.61,C
1600,55.93,20.15,C
1600,55.93,21.56,C
1600,55.93,23.9,D
1600,55.93,25.93,D
1600,55.93,26,D
1600,55.93,26.18,C
1600,55.93,29.02,C
1600,55.93,34,C
1600,55.95,1.76,D
1600,55.95,5.92,D
1600,55.95,9.03,D
1600,55.95,9.19,D
1600,55.95,11.55,D
1600,55.95,12.55,D
1600,55.95,13.38,D
1600,55.95,14.3,D
1600,55.95,14.49,D
1600,55.95,15.23,D
1600,55.95,15.58,D
1600,55.95,16.48,D
1600,55.95,17.41,D
1600,55.95,17.69,D
1600,55.95,17.71,C
1600,55.95,17.9,D
1600,55.95,18.28,D
1600,55.95,18.52,D
1600,55.95,21.21,D
1600,55.95,22.31,D
1600,55.95,22.88,D
1600,55.95,23.01,D
1600,55.95,23.92,D
1600,55.95,24.7,D
1600,55.95,25.2,C
1600,55.95,26.23,D
1600,55.95,27.36,D
1600,55.95,28.43,D
1600,55.95,29.24,D
1600,55.95,31.65,C
1600,55.95,32.78,D
1600,55.95,34.35,D
1600,55.95,35.12,D
1600,55.95,36.84,D
1600,55.96,12.69,D
1600,56.07,8.41,D
1600,56.07,18.4,D
1600,56.1,5.86,C
1600,56.1,9.69,C
1600,56.1,12.52,C
1600,56.11,9.83,C
1600,56.16,5.19,C
1600,56.22,6.15,C
1600,56.25,9.88,C
1600,56.25,13.11,C
1600,56.25,14.96,C
1600,56.25,15.74,C
1600,56.25,17.32,C
1600,56.25,17.54,C
1600,56.25,18.46,C
1600,56.25,19.62,C
1600,56.25,21.54,D
1600,56.25,21.68,C
1600,56.25,24.01,C
1600,56.25,25.39,C
1600,56.25,27.17,C
1600,56.25,27.63,D
1600,56.25,28.41,D
1600,56.25,28.65,C
1600,56.25,33,C
1600,56.25,33.41,C
1600,56.25,34.39,C
1600,56.25,34.61,C
1600,56.25,35.12,D
1600,56.26,10.35,C
1600,56.26,13.09,C
1600,56.26,16.57,C
1600,56.26,16.93,C
1600,56.26,19.76,C
1600,56.26,21.92,C
1600,56.27,2.14,C
1600,56.27,2.88,C
1600,56.27,3.46,C
1600,56.27,7.72,C
1600,56.27,8.64,C
1600,56.27,8.71,C
1600,56.27,12.21,C
1600,56.27,13.86,C
1600,56.27,14.09,C
1600,56.27,14.18,C
1600,56.27,14.47,C
1600,56.27,15.64,C
1600,56.27,15.8,C
1600,56.27,16.2,C
1600,56.27,16.5,C
1600,56.27,16.69,C
1600,56.27,17.12,C
1600,56.27,17.47,C
1600,56.27,17.49,C
1600,56.27,17.79,C
1600,56.27,18.4,C
1600,56.27,19.05,C
1600,56.27,19.55,C
1600,56.27,20.4,C
1600,56.27,22.29,C
1600,56.27,22.66,C
1600,56.27,23.13,C
1600,56.27,25.01,C
1600,56.27,26.07,C
1600,56.27,27.19,C
1600,56.27,27.9,C
1600,56.27,28.03,C
1600,56.27,29.1,C
1600,56.27,29.45,C
1600,56.27,29.72,C
1600,56.27,29.87,C
1600,56.27,31.16,C
1600,56.27,32.76,C
1600,56.27,33.82,C
1600,56.27,37.28,C
1600,56.27,45.73,C
1600,56.37,3.26,C
1600,56.37,5.16,C
1600,56.37,9.55,C
1600,56.37,13.6,C
1600,56.37,14.37,C
1600,56.37,16.13,C
1600,56.37,16.91,C
1600,56.37,21.99,C
1600,56.37,23.04,C
1600,56.37,23.77,C
1600,56.37,23.88,C
1600,56.37,24.02,C
1600,56.37,25.7,C
1600,56.37,28.84,C
1600,56.37,34.54,C
1600,56.37,41.7,C
1600,56.37,114.4,C
1600,56.41,4.43,C
1600,56.41,19.66,C
1600,56.45,17.83,C
1600,56.49,4.71,D
1600,56.49,5.68,D
1600,56.49,7.8,C
1600,56.49,12.43,D
1600,56.49,14.16,D
1600,56.49,15.02,C
1600,56.49,16.74,D
1600,56.49,16.84,D
1600,56.49,17.01,C
1600,56.49,17.58,D
1600,56.49,17.93,C
1600,56.49,17.97,D
1600,56.49,18.19,D
1600,56.49,21.85,D
1600,56.49,22.33,D
1600,56.49,22.4,C
1600,56.49,24.8,D
1600,56.49,24.82,D
1600,56.49,26.59,C
1600,56.49,27.13,D
1600,56.49,32.01,D
1600,56.49,33.58,D
1600,56.49,36,D
1600,56.62,1.23,C
1600,56.62,16.44,C
1600,56.62,18.36,C
1600,56.62,19.69,C
1600,56.62,27.92,C
1600,56.62,32.58,C
1600,56.64,10.33,D
1600,56.64,17.2,D
1600,56.64,25.97,D
1600,56.69,6.39,D
1600,56.69,12.5,D
1600,56.69,12.61,D
1600,56.69,14.07,D
1600,56.69,16.67,D
1600,56.69,16.73,D
1600,56.69,19.66,D
1600,56.69,21,D
1600,56.69,22.07,D
1600,56.69,22.64,D
1600,56.69,23.06,D
1600,56.69,23.81,D
1600,56.69,25.81,D
1600,56.69,26.12,D
1600,56.69,27,D
1600,56.69,27.98,D
1600,56.69,29.06,D
1600,56.69,30.05,D
1600,56.69,31.42,D
1600,56.69,31.93,D
1600,56.69,36.28,D
1600,56.69,38.99,D
1600,56.69,39.38,D
1600,56.72,7.95,D
1600,56.72,19.13,D
1600,56.72,20.86,D
1600,56.72,28.24,D
1600,56.72,31.01,D
1600,56.72,34.42,D
1600,56.8,19.9,E
1600,56.87,9.65,C
1600,56.87,21.74,C
1600,56.87,22.43,D
1600,56.96,10.52,D
1600,56.98,1.44,C
1600,56.98,3.28,C
1600,56.98,3.88,C
1600,56.98,4.77,C
1600,56.98,6.24,C
1600,56.98,7.37,C
1600,56.98,8.2,C
1600,56.98,10,C
1600,56.98,16.85,C
1600,56.98,17.85,C
1600,56.98,21.31,C
1600,56.98,21.68,C
1600,56.98,24.63,C
1600,56.98,25.73,C
1600,56.98,26.96,C
1600,56.98,29.01,C
1600,57.04,0.84,D
1600,57.04,5,D
1600,57.04,5.05,D
1600,57.04,9.23,D
1600,57.04,11.4,D
1600,57.04,12.38,D
1600,57.04,12.65,D
1600,57.04,13.96,D
1600,57.04,14.81,D
1600,57.04,16.02,D
1600,57.04,17.14,D
1600,57.04,17.3,D
1600,57.04,17.87,D
1600,57.04,17.95,D
1600,57.04,18.25,D
1600,57.04,18.52,D
1600,57.04,19.17,D
1600,57.04,19.61,D
1600,57.04,20.61,D
1600,57.04,21.78,D
1600,57.04,21.92,D
1600,57.04,22.92,D
1600,57.04,23.44,D
1600,57.04,23.52,D
1600,57.04,24.15,D
1600,57.04,24.62,D
1600,57.04,25.14,D
1600,57.04,26.62,D
1600,57.04,27.42,D
1600,57.04,27.62,D
1600,57.04,28.89,D
1600,57.04,29.56,D
1600,57.04,30.47,D
1600,57.04,31.95,D
1600,57.04,32.52,D
1600,57.04,33.06,D
1600,57.04,33.25,D
1600,57.04,39.52,D
1600,57.12,1.18,D
1600,57.12,7.49,D
1600,57.12,8.95,D
1600,57.12,9.75,D
1600,57.12,12.15,D
1600,57.12,12.78,D
1600,57.12,13.81,D
1600,57.12,13.98,D
1600,57.12,14.78,D
1600,57.12,16.99,D
1600,57.12,18.4,D
1600,57.12,18.85,D
1600,57.12,19.17,D
1600,57.12,19.72,D
1600,57.12,21,D
1600,57.12,24.37,D
1600,57.12,25.22,D
1600,57.12,33.87,D
1600,57.13,12.1,C
1600,57.13,19.86,C
1600,57.13,27.85,C
1600,57.16,30.84,D
1600,57.2,12.48,E
1600,57.26,12.74,C
1600,57.26,13.27,C
1600,57.26,13.56,D
1600,57.26,18,D
1600,57.26,19.7,D
